"ID";"P03";"P05";"P06";"P07";"P08";"P09";"P10";"P11_1";"P11_2";"P11_3";"P12";"P13";"P14";"P15";"P16";"P17_1";"P17_2";"P17_3";"P17_4";"P17_5";"P18_1";"P18_2";"P18_3";"P18_4";"P19";"P20_1";"P20_2";"P20_3";"P20_4";"P20_5";"P20_6";"P21_1";"P21_2";"P21_3";"P21_4";"P22";"P23";"P27";"P29";"P30";"P31";"P32";"P33";"P34";"P35";"P37";"P38";"VD_REGIAO";"VD_IDADE";"VD_RACA";"VD_EDUCACAO";"VD_OCUPACAO";"VD_TRABALHO";"VD_RENDA";"VD_RELIGIAO";"VD_PORTE";"W1";"W2";"POP_REGIAO_SEXO";"POP_REGIAO_IDADE";"POP_REGIAO_RACA";"POP_REGIAO_EDU";"POP_REGIAO_TRAB"
"3986";14;1;1;97;5;4;3;2;2;2;3;2;1;1;3;1;3;1;2;2;3;2;3;3;1;2;2;2;3;2;2;2;3;2;3;1;;1;3;2;1;1;;;2;1;3;1;1;3;2;1;1;2;2;2;0,233722191703076;13441,4248771839;6782295,47091322;4323565,77363878;9550655,77936565;2353760,06971147;7350973,73893233
"3987";26;3;3;2;1;3;3;2;2;2;97;2;3;1;2;3;2;1;3;2;3;1;1;2;3;1;1;2;2;2;1;3;4;4;3;3;2;1;1;2;2;1;;;1;4;2;3;4;1;1;1;1;1;1;3;6,72070220539498;190944,578473952;37785788,021294;11827409,4960741;36246752,5612894;20407356,954315;42303566,6020097
"3988";12;3;2;1;6;1;2;1;2;2;2;2;1;1;2;2;2;3;2;3;1;2;3;3;3;1;1;2;1;1;1;1;2;3;1;3;1;1;3;4;1;2;4;1;1;2;2;5;1;3;4;2;2;1;1;1;0,278299223371858;1739,87271273371;6576785,59605944;3401595,02358408;6774440,12421244;2974499,82286506;856244,0817912
"3989";26;2;2;1;5;2;1;2;2;2;2;2;1;97;;2;3;2;3;2;4;2;2;3;1;2;2;2;2;2;2;3;3;3;3;3;2;1;1;3;2;2;2;2;1;3;3;3;5;1;2;3;2;2;1;2;1,1201170342325;35084,9588077413;37785788,021294;15566687,4950334;36246752,5612894;11608593,6347444;23436201,008573
"3990";14;1;1;1;4;2;1;1;1;2;2;2;1;2;;1;1;1;4;1;3;1;2;2;2;2;4;3;3;2;3;1;1;4;3;2;;2;3;4;2;1;;;2;1;3;1;2;3;4;1;1;2;2;3;0,106237359865034;2699,10394809353;6445651,30382502;2817899,63437748;9550655,77936565;2248311,9098027;7350973,73893233
"3991";11;1;1;1;4;2;2;1;2;2;1;2;1;1;3;1;4;1;4;1;1;1;1;1;2;1;4;4;1;4;4;4;1;1;4;2;;2;1;4;1;1;;;2;4;97;3;5;1;4;1;1;97;2;3;1,42980105230214;24658,1861974635;33575137,8555733;15566687,4950334;36246752,5612894;16986541,0890921;42303566,6020097
"3992";24;3;3;1;3;2;3;1;2;2;1;2;1;1;2;1;2;1;3;3;2;1;3;2;2;1;1;2;2;2;2;3;4;3;4;3;1;1;1;3;2;1;;;1;3;3;4;4;1;2;1;1;2;1;2;1,90457130495125;81371,8927076686;12541491,9498028;4145961,67702737;17934317,9494049;4258647,17765672;14678916,5657496
"3993";21;2;2;1;1;4;2;2;2;1;3;2;3;1;3;3;2;2;3;2;3;2;2;2;1;2;2;2;2;3;2;3;3;3;2;1;;1;3;2;1;2;6;1;2;1;3;1;3;3;2;2;2;2;2;2;0,28346952658676;1458,62325301971;6782295,47091322;2362182,97600896;9550655,77936565;2353760,06971147;972423,15925125
"3994";5;1;3;3;2;2;1;97;1;1;1;1;1;1;3;2;3;2;3;2;2;97;2;97;2;1;1;2;4;3;1;4;4;97;4;1;;1;3;3;1;2;2;2;1;2;97;2;4;3;3;3;2;97;1;2;0,56637770092123;46850,6482948215;23109951,3510767;6394384,36569069;27680342,4585361;11625346,6476257;18912943,3326221
"3995";12;2;3;2;2;2;1;1;2;2;2;2;2;1;2;2;3;2;3;1;1;1;3;3;1;1;1;4;1;1;1;1;4;4;4;3;97;1;3;4;1;1;;;1;3;2;5;4;3;4;1;1;1;1;2;0,278299223371858;4002,04590050064;6576785,59605944;1986741,61793614;6774440,12421244;2974499,82286506;7845449,59832215
"3996";9;1;1;2;4;1;1;1;2;2;1;2;3;2;;1;2;2;2;3;3;1;1;1;2;1;2;3;3;2;2;4;1;2;3;2;;1;1;4;1;2;2;2;3;5;5;5;5;1;4;3;2;3;3;1;4,81177844357907;116984,000537034;6576785,59605944;2212370,50632613;4456488,23198482;2974499,82286506;3878461,00883685
"3997";12;97;97;1;4;2;3;1;2;2;2;1;2;1;1;4;4;1;2;2;4;2;3;3;2;1;1;4;4;4;4;1;3;4;4;3;1;2;3;2;2;1;;;1;2;3;5;2;3;1;1;1;2;1;3;0,278299223371858;24570,7635198488;6003369,09289076;2556764,80999093;6774440,12421244;4043947,93463002;7845449,59832215
"3998";11;2;2;3;2;1;1;1;1;1;2;2;1;1;2;1;4;1;4;3;97;2;2;3;1;2;1;2;3;3;1;4;4;3;3;4;;1;1;4;1;1;;;1;2;97;3;2;1;4;1;1;97;1;2;4,28940315690641;112199,71695254;37785788,021294;13759966,5114431;36246752,5612894;16986541,0890921;42303566,6020097
"3999";17;3;2;1;5;4;2;2;2;2;3;2;3;1;3;3;3;3;4;3;3;4;3;3;3;3;3;3;3;3;3;4;4;3;3;4;;1;3;1;;2;6;1;1;3;2;2;4;3;1;2;2;1;1;1;0,657267718466161;12149,7647269132;23109951,3510767;6394384,36569069;27680342,4585361;18999137,1726723;3546646,40439905
"4000";26;3;2;3;5;2;3;2;2;2;2;2;1;1;2;3;2;2;3;3;2;1;2;3;2;2;3;2;2;3;2;2;3;3;3;97;;1;5;2;2;1;;;2;2;3;3;5;4;1;1;1;2;2;3;2,52026332702312;29921,5287131819;37785788,021294;15566687,4950334;807269,33951855;20407356,954315;42303566,6020097
"4001";24;3;3;2;6;4;3;2;2;2;2;2;2;2;;97;2;2;4;2;3;1;2;2;2;1;1;3;1;2;3;2;3;3;3;3;2;1;1;3;2;2;2;2;1;2;97;4;5;1;2;3;2;97;1;3;0,500909338938383;25599,7068213026;12541491,9498028;5343809,44930734;17934317,9494049;4258647,17765672;8116994,2648156
"4002";23;2;2;1;5;2;2;2;2;2;1;2;1;1;2;2;3;2;3;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;3;97;;1;1;2;2;2;6;1;2;1;2;4;4;1;1;2;2;1;2;3;0,223332747872091;2590,49057612257;12541491,9498028;4145961,67702737;17934317,9494049;8016320,58973676;1261096,76224488
"4003";26;1;2;1;6;1;1;1;2;2;3;1;1;1;1;1;2;1;2;2;3;1;1;3;1;1;2;3;2;1;2;4;2;3;4;2;;1;3;3;2;1;;;2;1;97;3;3;3;2;1;1;97;2;3;1,68017555134875;47543,145707171;37785788,021294;12559183,0844821;27019219,8719441;11608593,6347444;42303566,6020097
"4004";14;1;1;1;4;3;3;2;2;2;1;2;1;1;2;2;2;2;1;2;2;2;3;2;3;2;4;2;4;2;4;1;2;2;3;3;2;2;3;3;1;1;;;8;;3;1;1;3;3;1;1;2;3;2;0,116861095851538;5753,25905239003;6445651,30382502;4323565,77363878;9550655,77936565;3745107,25072326;7350973,73893233
"4005";14;2;1;1;1;4;3;2;2;2;2;2;1;1;2;2;2;2;4;2;2;2;2;3;3;2;2;2;3;3;2;2;2;2;2;2;;1;3;3;1;2;4;1;4;2;3;1;3;3;3;2;2;2;3;2;0,200333307174065;881,231019411227;6782295,47091322;2362182,97600896;9550655,77936565;3745107,25072326;972423,15925125
"4006";14;3;3;3;5;2;1;1;2;2;2;2;1;1;2;1;3;1;2;2;1;2;2;2;1;1;1;2;3;2;2;2;3;2;4;97;;1;3;4;2;1;;;2;1;3;1;2;3;4;1;1;2;2;1;0,0779073972343585;1976,6158869834;6782295,47091322;2817899,63437748;9550655,77936565;2248311,9098027;7350973,73893233
"4007";9;1;1;1;3;1;2;1;2;1;1;3;1;1;2;2;1;2;3;2;3;2;2;3;2;2;3;2;2;1;2;3;3;4;2;4;;1;3;4;1;1;;;2;1;3;5;1;3;4;1;1;2;2;3;0,267543346795337;8262,07117160522;6576785,59605944;3401595,02358408;6774440,12421244;2974499,82286506;7845449,59832215
"4008";26;2;2;2;7;1;1;1;1;2;2;2;1;1;2;3;2;1;4;3;2;3;1;3;2;1;1;2;3;3;1;4;4;2;4;97;;2;1;4;1;1;;;8;;5;3;2;1;4;1;1;3;3;3;1,1201170342325;30423,7422819677;33575137,8555733;13759966,5114431;36246752,5612894;16986541,0890921;42303566,6020097
"4009";13;2;1;1;4;1;2;1;2;2;1;1;1;1;2;2;4;2;4;4;2;3;1;2;97;3;1;4;4;1;3;3;4;4;4;2;;2;1;4;1;1;;;1;2;97;5;1;1;4;1;1;97;1;3;0,305569392481133;15889,7008370108;6003369,09289076;3401595,02358408;4456488,23198482;2974499,82286506;7845449,59832215
"4010";6;2;2;1;6;2;2;1;1;2;2;2;1;1;2;1;3;1;3;4;1;1;1;3;2;1;2;2;3;2;2;3;2;4;3;3;1;1;3;4;1;1;;;1;3;3;2;1;3;4;1;1;2;1;1;0,406178178942918;10353,5443602356;23109951,3510767;12210356,2330292;27680342,4585361;6304847,12920219;21249094,3854223
"4011";21;3;1;3;4;4;2;2;2;2;2;2;3;1;3;3;2;2;3;2;3;2;3;2;2;2;3;2;2;3;3;2;2;3;2;2;;1;3;4;1;2;7;2;1;4;3;1;4;3;4;3;2;2;1;2;0,28346952658676;7140,22705688716;6782295,47091322;1719164,17150939;9550655,77936565;2248311,9098027;4904549,87655466
"4012";9;2;3;2;2;3;3;2;2;2;2;2;1;1;2;1;3;2;2;3;2;1;2;4;1;2;1;1;2;4;1;2;4;1;4;2;;2;3;4;1;1;;;1;3;3;5;4;3;4;1;1;2;1;1;0,285379569915026;4757,30931019167;6003369,09289076;1986741,61793614;6774440,12421244;2974499,82286506;7845449,59832215
"4013";13;3;3;2;3;2;3;97;2;2;2;2;1;1;2;2;3;1;2;3;2;2;2;1;2;2;2;2;3;1;2;2;2;2;3;3;1;2;3;3;1;1;;;8;;3;5;2;3;3;1;1;2;3;2;0,305569392481133;9674,95619746005;6003369,09289076;2556764,80999093;6774440,12421244;3442194,137924;7845449,59832215
"4014";7;2;2;1;5;2;3;2;2;1;2;2;1;1;1;2;4;1;2;2;2;1;1;3;1;1;3;1;3;2;2;4;4;4;4;3;1;2;3;4;1;1;;;1;2;3;5;1;3;4;1;1;2;1;3;0,135960135840707;4867,15083310005;6003369,09289076;3401595,02358408;6774440,12421244;2974499,82286506;7845449,59832215
"4015";12;3;3;1;6;2;3;1;2;2;2;2;1;1;2;1;2;1;2;2;1;1;1;3;1;1;1;3;2;2;1;3;3;2;4;3;1;2;1;3;1;1;;;7;3;4;5;4;1;3;1;1;3;3;3;0,278299223371858;10314,5746834427;6003369,09289076;1986741,61793614;4456488,23198482;3442194,137924;7845449,59832215
"4016";26;3;3;3;8;4;3;1;2;2;1;2;2;1;2;97;3;2;3;4;2;2;2;2;1;2;2;97;2;2;2;2;3;3;97;3;2;1;2;2;2;1;;;8;;2;3;4;2;1;1;1;1;3;1;3,36035110269749;136680,436426866;37785788,021294;11827409,4960741;7287684,10411524;20407356,954315;42303566,6020097
"4017";13;2;2;1;5;3;3;1;2;2;2;2;2;1;2;1;1;1;1;2;2;1;2;2;1;1;1;2;1;3;1;1;3;4;4;2;;1;3;3;1;2;6;1;8;;2;5;3;3;3;2;2;1;3;1;0,611138784962266;3748,63315575752;6576785,59605944;2422682,73111292;6774440,12421244;3442194,137924;856244,0817912
"4018";13;1;1;2;5;2;2;1;2;2;2;2;1;1;2;2;2;2;2;3;2;2;2;3;2;2;2;2;2;2;2;3;3;2;4;3;2;1;3;3;1;1;;;8;;2;5;1;3;3;1;1;1;3;3;0,101856464160378;4814,39299049016;6576785,59605944;3401595,02358408;6774440,12421244;3442194,137924;7845449,59832215
"4019";14;2;2;97;3;4;2;2;2;2;3;2;97;1;3;3;2;1;4;4;3;1;2;1;2;1;4;2;2;3;3;4;4;4;3;4;;1;3;1;;2;4;2;2;1;1;1;5;3;1;3;2;1;2;2;0,233722191703076;55936,1512154007;6782295,47091322;2005134,21920363;9550655,77936565;4880767,54450081;4904549,87655466
"4020";11;3;3;3;7;4;1;2;2;2;2;2;3;1;2;2;1;2;3;3;1;1;1;1;2;1;1;1;1;1;1;1;3;1;4;2;;1;2;1;;2;5;2;1;3;2;3;5;2;1;3;2;1;1;1;2,28768168368342;135594,289582024;37785788,021294;15566687,4950334;7287684,10411524;20407356,954315;23436201,008573
"4021";26;1;2;1;4;4;3;2;2;2;2;1;1;1;2;2;2;1;2;1;1;1;1;4;1;1;1;1;3;1;1;1;3;4;4;3;2;2;1;4;2;1;;;1;4;4;3;3;1;4;1;1;3;1;3;1,68017555134875;40880,6324512754;33575137,8555733;12559183,0844821;36246752,5612894;16986541,0890921;42303566,6020097
"4022";13;3;2;1;6;2;2;2;2;2;2;2;97;1;3;2;2;2;2;97;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2;;2;3;3;2;2;3;1;2;1;97;5;1;3;2;2;2;97;2;3;0,305569392481133;2682,09275879104;6003369,09289076;3401595,02358408;6774440,12421244;2119512,79353112;856244,0817912
"4023";9;2;2;1;4;4;2;1;1;2;2;2;2;1;2;4;3;1;1;3;4;1;1;1;2;1;1;2;3;3;4;3;2;4;3;97;;2;3;3;2;2;2;2;2;1;3;5;5;3;2;3;2;2;2;3;1,60392614785969;37689,5559017349;6003369,09289076;2212370,50632613;6774440,12421244;2119512,79353112;3878461,00883685
"4024";9;2;1;2;3;2;2;2;2;2;2;1;1;1;3;3;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;3;3;1;1;;;1;4;3;5;2;3;3;1;1;2;1;2;0,321052016154404;10165,1679449272;6003369,09289076;2556764,80999093;6774440,12421244;3442194,137924;7845449,59832215
"4025";6;1;3;1;2;4;3;2;2;2;2;2;97;1;2;1;1;1;1;1;2;1;1;1;2;1;1;2;3;1;1;1;3;1;4;3;2;1;3;4;1;2;6;1;2;1;2;2;2;3;4;2;2;1;2;2;0,649885086308669;2091,78223819105;23109951,3510767;8924923,73398304;27680342,4585361;6304847,12920219;3546646,40439905
"4026";14;3;3;3;7;1;1;1;2;2;1;1;1;1;2;1;3;1;3;2;4;3;1;4;3;1;1;1;4;3;1;4;4;4;4;1;;1;3;4;1;1;;;1;2;3;1;4;3;4;1;1;2;1;3;0,233722191703076;3910,6196740072;6782295,47091322;1719164,17150939;9550655,77936565;2248311,9098027;7350973,73893233
"4027";23;3;2;97;5;2;3;2;2;2;2;2;1;1;2;4;4;1;3;3;4;1;4;3;2;1;3;4;3;3;3;4;4;2;4;3;1;1;1;3;2;2;6;1;1;3;97;4;4;1;2;2;2;97;1;2;0,446665495744183;2418,80945934703;12541491,9498028;4145961,67702737;17934317,9494049;4258647,17765672;1261096,76224488
"4028";14;2;2;1;1;4;2;2;2;2;2;2;2;1;3;3;2;1;3;2;2;2;2;2;2;2;2;3;3;2;2;1;3;4;3;2;;1;3;3;1;2;6;1;2;1;2;1;2;3;3;2;2;1;2;2;0,0934888766812302;375,407496178472;6782295,47091322;2817899,63437748;9550655,77936565;3745107,25072326;972423,15925125
"4029";14;2;1;1;5;2;2;1;2;2;1;2;2;2;;1;2;1;2;2;3;1;97;4;1;2;1;3;1;1;1;2;2;4;4;3;2;2;3;4;1;1;;;2;1;4;1;2;3;4;1;1;3;2;3;0,0753942553880889;1915,49312445348;6445651,30382502;2817899,63437748;9550655,77936565;2248311,9098027;7350973,73893233
"4030";11;1;3;2;1;3;2;2;2;2;1;1;2;2;;1;3;1;2;2;2;2;3;1;1;2;2;3;3;3;2;1;3;1;3;1;;1;1;4;2;2;4;1;3;3;2;3;4;1;4;2;2;1;3;2;10,008607366115;39427,8974798785;37785788,021294;11827409,4960741;36246752,5612894;16986541,0890921;5621158,26628468
"4031";18;1;1;1;4;3;2;1;1;2;1;1;2;1;3;2;2;2;3;3;3;2;2;3;2;2;2;3;3;2;2;2;2;3;3;3;97;1;3;3;2;2;4;2;1;2;2;4;1;3;2;3;2;1;1;2;0,516950255002377;23071,4358717921;12541491,9498028;5846938,38397908;4807349,31831882;4258647,17765672;8116994,2648156
"4032";14;3;3;3;1;2;3;2;2;2;2;2;1;1;2;1;4;1;3;2;3;2;1;3;2;1;1;2;4;3;1;3;4;3;4;4;;1;2;4;1;1;;;1;2;97;1;2;2;4;1;1;97;1;3;0,233722191703076;4882,12998878876;6782295,47091322;2817899,63437748;970320,37833733;2248311,9098027;7350973,73893233
"4033";19;2;2;1;7;2;1;97;2;2;1;2;1;1;2;1;1;2;1;2;1;1;2;3;1;1;1;3;2;3;2;3;3;2;3;4;;2;3;3;1;1;;;2;1;3;3;3;3;3;1;1;2;2;3;1,56230955803067;57708,8637421483;33575137,8555733;12559183,0844821;27019219,8719441;22358434,1987158;42303566,6020097
"4034";6;1;3;2;5;2;2;2;2;2;2;2;1;1;2;2;3;1;2;2;2;2;2;3;2;1;1;1;3;4;1;3;1;4;3;1;;2;3;3;1;1;;;1;2;3;2;2;3;3;1;1;2;1;2;0,406178178942918;14060,1233729989;20598732,7713667;8924923,73398304;27680342,4585361;11625346,6476257;21249094,3854223
"4035";13;3;3;2;5;4;3;2;2;2;3;2;3;1;3;1;2;1;1;2;1;1;2;1;1;1;1;1;2;3;1;4;3;4;4;97;;1;3;2;2;2;6;1;1;4;2;5;3;3;1;2;2;1;1;1;0,305569392481133;5226,49389486708;6576785,59605944;2422682,73111292;6774440,12421244;4043947,93463002;856244,0817912
"4036";26;1;1;1;6;2;1;2;2;2;3;1;3;2;;1;1;1;1;3;3;1;1;3;3;1;2;4;3;3;3;3;2;2;3;2;;2;3;3;1;1;;;2;1;3;3;3;3;3;1;1;2;2;3;1,68017555134875;62062,6184210867;33575137,8555733;12559183,0844821;27019219,8719441;22358434,1987158;42303566,6020097
"4037";19;2;2;2;4;1;2;2;2;2;2;2;1;1;2;1;3;2;2;1;2;2;2;3;2;1;1;1;3;3;1;4;4;3;4;1;;1;3;4;2;2;3;2;1;3;3;3;3;3;4;3;2;2;1;2;0,520769852676891;13837,3393651618;37785788,021294;12559183,0844821;27019219,8719441;16986541,0890921;23436201,008573
"4038";26;1;2;1;6;2;3;1;2;1;1;2;2;1;2;1;2;1;3;2;3;2;3;3;2;1;3;4;2;1;3;1;2;3;2;2;;2;3;4;1;1;;;1;4;5;3;3;3;4;1;1;3;1;3;1,68017555134875;34834,9994233849;33575137,8555733;12559183,0844821;27019219,8719441;16986541,0890921;42303566,6020097
"4039";24;1;1;1;97;2;2;2;2;2;2;2;1;1;97;3;3;2;1;2;97;2;2;3;2;2;2;2;2;3;2;2;3;3;3;97;;2;1;3;1;1;;;1;4;97;4;3;1;3;1;1;97;1;2;0,500909338938383;21155,658227464;11515515,6430074;4175455,30097931;17934317,9494049;6496943,75539045;14678916,5657496
"4040";12;1;2;1;5;2;3;2;2;2;3;2;1;2;;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;4;4;4;1;;1;4;2;2;2;4;1;1;4;97;5;2;4;1;2;2;97;1;1;0,556598446743716;2638,82370309303;6576785,59605944;2556764,80999093;155974,71444362;4043947,93463002;856244,0817912
"4041";9;1;2;1;4;2;1;1;1;2;1;1;2;2;;1;3;1;2;3;3;1;2;2;3;3;2;2;1;1;2;2;2;4;3;2;;2;1;3;1;1;;;1;3;5;5;2;1;3;1;1;3;1;2;0,321052016154404;14765,8078550226;6003369,09289076;2556764,80999093;4456488,23198482;3442194,137924;7845449,59832215
"4042";9;3;3;1;1;4;3;2;2;2;3;2;1;1;2;1;3;1;4;2;4;1;2;3;2;2;3;2;2;3;1;2;3;3;2;1;;1;3;2;2;2;3;1;8;;1;5;1;3;1;2;2;1;3;1;0,321052016154404;8566,56177244509;6576785,59605944;3401595,02358408;6774440,12421244;4043947,93463002;856244,0817912
"4043";23;3;3;2;3;4;2;2;2;2;2;2;2;2;;1;3;1;2;1;3;1;1;1;2;2;3;1;4;3;3;1;1;4;3;2;;1;1;2;1;2;5;2;1;3;2;4;4;1;2;3;2;1;1;1;0,446665495744183;13337,5236082042;12541491,9498028;4145961,67702737;17934317,9494049;4258647,17765672;8116994,2648156
"4044";1;2;2;1;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;2;3;1;2;1;2;1;2;2;3;2;3;1;1;2;4;2;;2;3;2;1;1;;;2;1;2;1;3;3;2;1;1;1;2;2;0,230494314075317;8133,21215129606;6445651,30382502;2362182,97600896;9550655,77936565;2353760,06971147;7350973,73893233
"4045";14;2;1;2;5;2;2;2;2;2;2;2;1;1;2;2;1;1;3;3;2;1;2;2;3;1;1;3;4;2;2;2;4;4;4;1;;1;3;3;1;2;4;1;1;3;2;1;3;3;3;2;2;1;1;1;0,467444383406151;2056,20571195953;6782295,47091322;2362182,97600896;9550655,77936565;3745107,25072326;972423,15925125
"4046";9;2;2;2;5;2;2;1;2;2;1;1;1;1;2;2;4;2;3;3;1;2;4;3;2;1;1;4;4;1;1;4;1;4;4;3;2;1;2;4;1;2;2;2;7;5;2;5;5;2;4;3;2;1;3;3;0,540649263323491;16803,2351825348;6576785,59605944;2212370,50632613;1193251,61830932;2974499,82286506;3878461,00883685
"4047";18;1;1;1;4;1;1;1;2;1;2;3;2;1;1;1;2;1;3;4;2;1;3;4;2;1;2;3;1;1;2;2;1;2;2;2;;2;1;3;1;1;;;1;4;97;4;2;1;3;1;1;97;1;3;0,172316751667459;9601,74203490474;11515515,6430074;4544842,78151702;17934317,9494049;6496943,75539045;14678916,5657496
"4048";6;1;1;2;1;2;2;2;2;2;3;2;1;1;2;1;3;1;3;2;3;3;1;2;2;2;2;1;3;2;2;2;3;3;3;1;;1;3;3;1;2;3;1;1;3;2;2;1;3;3;2;2;1;1;3;2,46313457667542;31768,0096989098;23109951,3510767;12210356,2330292;27680342,4585361;11625346,6476257;3546646,40439905
"4049";14;3;3;3;5;1;1;1;2;2;1;2;1;1;1;2;4;1;2;2;3;2;2;2;2;1;1;4;2;3;2;1;3;3;3;3;97;1;2;3;1;2;6;1;2;1;2;1;3;2;3;2;2;1;2;3;0,233722191703076;846,452062806262;6782295,47091322;2362182,97600896;970320,37833733;3745107,25072326;972423,15925125
"4050";9;2;2;1;1;3;2;2;2;2;2;2;1;1;3;2;2;1;4;2;4;1;2;1;2;1;3;2;3;3;4;3;1;4;3;2;;2;1;4;1;2;2;2;1;4;2;5;5;1;4;3;2;1;1;2;0,321052016154404;9048,25199995258;6003369,09289076;2212370,50632613;4456488,23198482;2974499,82286506;3878461,00883685
"4051";6;3;3;97;2;4;3;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;3;3;1;1;1;2;3;2;1;4;4;4;3;97;1;3;3;1;2;4;1;2;1;2;2;2;3;3;2;2;1;2;2;0,541570905257224;3542,69934710402;23109951,3510767;8924923,73398304;27680342,4585361;11625346,6476257;3546646,40439905
"4052";6;3;3;1;5;4;2;1;2;2;2;1;1;97;;1;3;1;3;3;3;3;2;3;2;1;2;3;3;2;2;3;3;3;3;4;;2;5;3;2;1;;;1;3;2;2;3;4;2;1;1;1;1;2;0,812356357885836;2530,99619397154;20598732,7713667;7605298,17259807;346529,95194149;6779353,17294315;21249094,3854223
"4053";11;2;2;1;4;1;2;1;2;2;1;1;1;2;;1;3;2;2;3;2;1;1;2;2;2;1;3;2;3;3;2;2;3;3;2;;2;3;3;2;1;;;2;1;3;3;4;3;2;1;1;2;2;1;1,42980105230214;27193,2813401848;33575137,8555733;11827409,4960741;27019219,8719441;11608593,6347444;42303566,6020097
"4054";21;2;1;1;4;1;1;1;2;2;1;2;1;2;;3;1;1;1;1;3;1;3;3;2;2;1;4;1;3;3;4;4;4;3;2;;2;2;4;1;1;;;2;1;3;1;3;2;4;1;1;2;2;2;0,28346952658676;6495,43345911716;6445651,30382502;2362182,97600896;970320,37833733;2248311,9098027;7350973,73893233
"4055";13;3;3;2;5;2;2;2;2;2;2;3;1;1;3;1;3;2;3;3;2;2;2;2;2;1;1;2;3;1;1;2;4;3;4;3;97;1;3;4;1;1;;;1;2;97;5;2;3;4;1;1;97;1;2;0,203712928320755;3635,22371974848;6576785,59605944;2556764,80999093;6774440,12421244;2974499,82286506;7845449,59832215
"4056";19;3;3;3;4;2;1;97;2;2;2;2;1;1;2;1;3;1;2;3;1;3;1;3;2;1;1;1;97;97;1;4;4;3;4;1;;1;1;4;1;2;2;2;8;;97;3;5;1;4;3;2;97;3;3;2,44357076915953;54007,745330153;37785788,021294;15566687,4950334;36246752,5612894;16986541,0890921;23436201,008573
"4057";24;3;97;97;1;4;3;1;2;2;2;2;1;1;1;2;1;1;4;97;4;1;2;1;2;1;4;4;1;4;3;4;4;4;4;2;;1;1;2;2;2;4;2;1;4;3;4;5;1;1;3;2;2;1;2;2,50454669469191;274167,107358623;12541491,9498028;5343809,44930734;17934317,9494049;8016320,58973676;8116994,2648156
"4058";23;1;2;3;4;3;3;2;2;2;2;2;3;1;2;1;2;3;3;3;2;1;2;3;2;1;2;3;4;3;4;1;4;3;3;3;1;1;1;2;1;2;6;1;2;2;3;4;1;1;2;2;2;2;2;3;0,446665495744183;6672,51687837476;12541491,9498028;5846938,38397908;17934317,9494049;4258647,17765672;1261096,76224488
"4059";14;3;2;1;5;4;2;2;2;2;3;2;1;1;2;4;2;1;4;2;3;2;1;1;3;1;2;1;3;2;2;3;4;4;4;4;;1;3;3;2;1;;;1;2;2;1;4;3;2;1;1;1;1;3;0,233722191703076;4958,05691192569;6782295,47091322;1719164,17150939;9550655,77936565;2353760,06971147;7350973,73893233
"4060";13;2;2;1;5;4;2;2;2;2;2;3;97;2;;2;2;2;2;3;97;2;2;3;2;3;2;2;2;2;2;2;3;3;3;97;;2;3;3;2;1;;;1;3;97;5;1;3;2;1;1;97;1;1;0,305569392481133;13248,3894866838;6003369,09289076;3401595,02358408;6774440,12421244;2119512,79353112;7845449,59832215
"4061";18;2;2;97;5;1;2;2;2;2;1;3;3;1;2;2;4;1;2;3;2;3;2;4;2;2;2;4;2;3;2;1;3;3;2;4;;1;3;4;1;1;;;8;;97;4;2;3;4;1;1;97;3;3;2,58475127501189;56779,2024154482;12541491,9498028;4544842,78151702;4807349,31831882;5285096,07002619;14678916,5657496
"4062";5;1;2;2;5;4;2;2;2;2;3;2;1;1;97;1;3;1;3;2;2;2;2;3;2;1;2;2;3;3;2;3;3;3;4;3;2;1;3;3;2;1;;;1;4;2;2;2;3;2;1;1;1;1;1;0,56637770092123;8599,07954190262;23109951,3510767;8924923,73398304;27680342,4585361;6779353,17294315;21249094,3854223
"4063";5;2;2;1;1;2;1;1;2;2;2;2;1;1;2;2;3;2;4;3;3;2;2;3;1;2;1;2;4;3;1;4;4;2;3;3;1;2;3;3;1;2;3;1;8;;97;2;1;3;3;2;2;97;3;3;1,30130705032974;22110,8558155057;20598732,7713667;12210356,2330292;27680342,4585361;11625346,6476257;3546646,40439905
"4064";9;2;2;1;5;1;2;1;2;2;1;2;1;1;1;1;3;1;2;4;2;1;1;3;1;2;2;2;2;2;2;4;3;3;3;3;2;2;1;4;1;1;;;3;3;5;5;4;1;4;1;1;3;3;1;0,160526008077202;3887,10767037978;6003369,09289076;1986741,61793614;4456488,23198482;2974499,82286506;7845449,59832215
"4065";14;2;3;1;5;3;3;2;2;2;2;2;1;1;2;3;2;2;4;2;3;1;3;2;1;1;2;2;3;4;3;1;2;4;2;3;2;2;3;3;1;1;;;2;1;5;1;4;3;3;1;1;3;2;2;0,233722191703076;4244,33958028083;6445651,30382502;1719164,17150939;9550655,77936565;3745107,25072326;7350973,73893233
